POLE (v. 1)	O{EE--∅/------1Eii=2Eii=3Eii=4Eii
POLE (v. 2)	O{iitd∅/td1---1iii{2iEE{3EEE{4EEE
POLE (v. 2 alt.)	O{iitd∅/td1---1iii{2iEE{3EEE{4EEE
POLICE	O{EE--∅/------1Eii=2Eii=3Eii=4Eii
POLICY	O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
POLICY (alt.)	O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiL{EE--∅/------1EEE<2FFF=3FFF=4FFFO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEO{EE--∅/------1Eii=2Eii=3Eii=4EiiL{EE--∅/------1FFE=2FFE=3FFE<4EEE
POLISH	U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
POOL (v. 1)	O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiO{iitd∅/td12--1iii=2iii=3iii=4iiiL{EE--∅/------1EEE<2FFF=3FFF=4FFF
POOL (v. 2)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
POOL (v. 3)	O{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEEU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFF
ROAST	------∅/------1----2----3----4---
ROAST (alt.)	O=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFF
ROB	O{iifrd∅/bd--3-1EEE{2EEE<3iii=4iiiO{iifrd∅/bd--3-1EFi{2EFi<3iii=4iii
ROBOT	O=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiO=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEEO{iitd∅/td12--1iii=2iii=3iii=4iiiO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFF
ROCK (v.1)	U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFF
ROCK [ROCK AND ROLL or ROCK 'N' ROLL] (v.2)	O=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiO{EE--∅/------1Eii=2Eii=3Eii=4EiiO=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFE
ROCKET 	O=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEU<EE--∅/------1iEE=2iEE=3iEE=4iEE
ROCKING CHAIR (v.1)	L{EE--∅/------1EEE{2EEE<3FFE=4FFE
ROCKING CHAIR (v.2)	O{iifrd∅/bd--3-1Eii=2Eii<3iii=4iiiO{iifrd∅/bd--3-1FEE=2FEE=3iii=4iii
ROLL (v.1)	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
ROLL (v.2)	O=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiL{EE--∅/------1EEE<2FFF=3FFF=4FFFL{EE--∅/------1EEE<2FFF=3FFF=4FFF
ROLLER BLADING	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEE
ROLLER SKATING 	O{iifrd∅/bd--3-1EFi{2EFi<3iii=4iii
ROOF	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
ROOF (alt.)	O=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiO{iitd∅/td12--1iii=2iii=3iii=4iiiO{iitd∅/td1---1iii{2iEE{3EEE{4EEE
ROOM	L{EE--∅/------1EEE=2EEE=3EEE=4EEEL{EE--∅/------1FEE=2FEE=3FEE=4FEE
(ROOM)MATE (v.4)	L{EE--∅/------1Eii{2Eii{3Eii{4Eii
ROOSTER	L{EE--∅/------1EEE{2EEE<3FFE=4FFE
ROPE	O=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiO=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFF
ROUGH (v.1)	L{EE--∅/------1Eii{2Eii{3Eii{4EiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
ROUGH (v.2)	U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFF
ROUGH (v.3)	L{EE--∅/------1EEE{2EEE{3EEE{4EEE
ROW (v.1)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
ROW (v.2)	O{iifrd∅/bd--3-1EFi{2EFi<3iii=4iii
ROW (v.3)	O{iitd∅/td12--1iii=2iii=3iii=4iiiL{EE--∅/------1EEE{2EEE{3EEE{4EEE
RUDE 	U<EE--∅/------1iFi=2FFF=3FFF=4FFF
RUIN (v.1)	O=iifrd∅/bm-2--1EFi<2FFF=3FFF=4FFF
RUIN (v.2)	O=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
RULE (v.1)	O=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
RULER	O{EE--∅/------1FEE=2FFF=3FFF=4FFFO{EEfrd∅/frd1---1FEE=2FFF=3FFF=4FFF
RUN (v.1)	L{EE--∅/------1EFF<2FFF=3FFF=4FFF
RUN (v.4)	O=iiud∅/frM--3-1EEE{2EEE{3EEE{4EEE
RUN (v.5)	O=iiud∅/frM--3-1EEE{2EEE{3EEE{4EEE
RUN (v.6)	L{EE--∅/------1EEE{2EEE{3EEE{4EEE
RUN (v.7)	O{EE--∅/------1FEE=2FFF=3FFF=4FFFO{EEfrd∅/frd1---1FEE=2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
RUN (v.8)	L{EE--∅/------1FFF=2FFF=3FFF=4FFF
RUN (v.9)	L{EE--∅/------1EEE{2FEE{3iEE{4EEE
RUN (v.10) 	U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFF
RUN (v.11)	O{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEEL{EE--∅/------1EEE{2EEE{3EEE{4EEE
RUN (v.12)	O=iifrd∅/bm-2--1FEE=2FFF=3FFF=4FFF
(ON THE) RUN (v.14)	O{iifrd∅/bd--3-1EEE=2EEE<3iii=4iii
RUSH (v.2)	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
RUN (v.12 alt.)	O=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiO=iifrd∅/rp--3-1Fii=2Fii<3FFE=4FFE
POOR (v. 1)	O{EE--∅/------1iEE{2iEE{3iEE{4iEEO{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEE
POOR (v. 2)	O{EE--∅/------1FEE{2EEE{3EEE{4EEEO{iitd∅/td1---1iii{2iEE{3EEE{4EEE
POOR (v. 3)	L{EE--∅/------1EEE=2EEE=3EEE=4EEEO{EE--∅/------1FEE=2FEE=3FEE=4FEEO{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEE
POP (v. 1)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE{2FEE{3iEE{4EEEL{EE--∅/------1EEE{2EEE{3EEE{4EEE
POP (v. 2)	O=EEtd∅/frm1---1iFF<2FFF=3FFF=4FFF
POPCORN	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
POPE	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEE
POPE (alt. 2)	O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiO=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFF
POPULAR (v. 1)	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFL{EE--∅/------1Eii{2Eii{3Eii{4Eii
POPULAR (v. 1 alt.)	O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiO=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiL{EE--∅/------1EEE<2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFE
POPULAR (v. 2)	L{EE--∅/------1FEE{2FEE{3FEE{4FEE
PORCUPINE	O=iiud∅/frM--3-1EEE{2EEE{3EEE{4EEE
POSITIVE (v. 1)	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
POSITIVE (v. 2)	L{EE--∅/------1FEE=2FEE=3FEE=4FEE
POSSIBLE	U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFF
POSTPONE	O{iitd∅/td1---1iii{2iEE{3EEE{4EEE
POTATO (v. 1)	U<EE--∅/------1iEE=2iEE=3iEE=4iEEO{iifrd∅/bd--3-1EFi{2EFi<3iii=4iii
POTATO (v. 2)	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
POUR	L{EE--∅/------1FFE=2FFE=3FFE<4EEE
POUR (alt.)	L{EE--∅/------1FFE=2FFE=3FFE<4EEE
(FACE) POWDER (v. 1)	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
(FACE) POWDER (v. 1 alt.)	O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiO{iifrd∅/frd---41EEE{2EEE{3EEE<4iiiO{iitd∅/td-2--1EEE<2iii=3FFF=4FFFO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFE
POWDER (v. 2)	O{EE--∅/------1Eii=2Eii=3Eii=4Eii
SAD	L{EE--∅/------1Eii{2Eii{3Eii{4Eii
SAFE (v.1)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
SAFE (v.1 alt.)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO{iitd∅/td1---1iii{2iEE{3EEE{4EEEO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFF
SAIL	L{EE--∅/------1Eii=2Eii=3Eii=4Eii
SAILBOAT	L{EE--∅/------1FEE=2FEE=3FEE=4FEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SALAD	L{EE--∅/------1Eii{2iii{3Fii{4FFi
SALAD (alt.)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE<2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO{iitd∅/td-2--1EEE<2iii=3FFF=4FFF
SALT (v.1)	O{iifrd∅/bd--3-1EEE{2EEE<3iii=4iii
SALT (v.1 alt.)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE<2FFF=3FFF=4FFFO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFF
SALT (v.2)	O{iifrd∅/bd--3-1EEE=2EEE<3iii=4iii
SAME (v.1)	L{EE--∅/------1FFE=2FFE=3FFE<4EEE
SAME (v.2)	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
SAME (v.4)	L{EE--∅/------1FFE=2FFE=3FFE<4EEE
SANDALS	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFL{EE--∅/------1EEE{2EEE{3EEE{4EEE
SANDWICH (v.1)	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
SANDWICH (v.2)	O{EE--∅/------1FEE=2FEE=3FEE=4FEE
SANTA CLAUS (v.1)	L{EE--∅/------1Eii{2Eii{3Eii{4Eii
SANTA CLAUS (v.2)	L{EE--∅/------1Eii{2Eii{3Eii{4Eii
SANTA CLAUS (v.3)	O{EE--∅/------1Eii=2Eii=3Eii=4Eii
SARCASTIC	O=iifrd∅/bm-2--1EEE<2FFE=3FFE=4EEE
SATURDAY	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
SAUCE	L{EE--∅/------1FFE=2FFE=3FFE<4EEE
SAUCE (alt.)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiO{EE--∅/------1Eii=2Eii=3Eii=4EiiO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFF
SAUSAGE (v.1)	O{EE--∅/------1Eii=2Eii=3Eii=4EiiO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
SAUSAGE (v.2)	O{EE--∅/------1iEE<2FFF=3FFF=4FFFO{EEfrd∅/frd1---1FEE=2FFF=3FFF=4FFF
SAVE (v.1)	O{iifrd∅/bd--3-1EEE{2EEE<3iii=4iii
SAVE (v.2)	O{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEEO{EE--∅/------1Eii=2Eii=3Eii=4Eii
SAVE (v.5)	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
SAW	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFU<EE--∅/------1iEE=2iEE=3iEE=4iEE
SCAN (v.1)	O{iifrd∅/bd--3-1EEE{2EEE<3iii=4iiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SCAN (v.2)	O{EE--∅/------1iEE=2iEE=3iEE=4iEEO{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEE
SCAR	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
SCAR (alt.)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO{EE--∅/------1Eii=2Eii=3Eii=4EiiU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFE
SCARE	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE{2EEE{3EEE{4EEE
SCARF (v.1)	O=EEtd∅/frm1---1iFF<2FFF=3FFF=4FFF
SCHEDULE 	L{EE--∅/------1EEE{2EEE{3EEE{4EEE
SCHOOL (v.1)	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
SCHOOL (v.2)	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
SCHOOL (v.4)	O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFE
SCIENCE	L{EE--∅/------1FFF=2FFF=3FFF=4FFF
SCISSORS	O{iifrd∅/bd--3-1EEE{2EEE<3iii=4iiiO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iii
SCOLD	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
SCOOP (v.1)	O{EE--∅/------1Eii=2Eii=3Eii=4EiiU=EEfrd∅/rm1---1iFi=2FFF=3FFF=4FFF
SCOOP (v.2)	O{EE--∅/------1Eii{2Eii{3Eii{4EiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SCOOP (v.3)	O{EE--∅/------1FEE=2FFF=3FFF=4FFFO{EEfrd∅/frd1---1FEE=2FFF=3FFF=4FFF
SCORE (v.2)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO{EE--∅/------1Eii=2Eii=3Eii=4EiiO{iitd∅/td12--1iii=2iii=3iii=4iiiO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFF
SCORE (v.3)	O{iitd∅/td12--1iii=2iii=3iii=4iii
SCORE (v.4)	O{EE--∅/------1FEE=2FFF=3FFF=4FFFO{EEfrd∅/frd1---1FEE=2FFF=3FFF=4FFF
SCOUT (v.2)	O{iifrd∅/frd---41EEE=2EEE=3EEE=4iii
SCOUT (v.3)	O{EE--∅/------1iEE{2iEE{3iEE{4iEEO{EEfrd∅/td12--1Fii=2Fii=3Fii=4Fii
POWER (v. 1)	O{EE--∅/------1Eii{2Eii{3Eii{4Eii
POWER (v. 2)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
PRACTICE (v. 1)	U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
PRACTISE [PRACTICE]	L{EE--∅/------1FFF=2FFF=3FFF=4FFF
PRAY	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
PRAYER	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
PREACH	O{iitd∅/td1---1iii{2iEE{3EEE{4EEE
PRECIOUS (v. 2)	O{iitd∅/td1---1iii{2iEE{3EEE{4EEE
PREDICT	O{iifrd∅/bd--3-1FEE{2FEE=3iii=4iiiU<EE--∅/------1iEE=2iEE=3iEE=4iEE
PREFER (v. 2)	L{EE--∅/------1FFF=2FFF=3FFF=4FFF
PREGNANT (v. 1)	L{EE--∅/------1Eii{2Eii{3Eii{4Eii
(GET) PREGNANT (v. 2)	L{EE--∅/------1EEE{2EEE{3EEE{4EEE
PRESIDENT	O{EE--∅/------1EEE{2EEE{3EEE{4EEEO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
PRESS (v. 1)	L{EE--∅/------1Eii=2Eii=3Eii=4Eii
PRESS (v. 4)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
PRETTY (v. 2)	L{EE--∅/------1EEE<2FFF=3FFF=4FFFL{EE--∅/------1FFF=2FFF=3FFF=4FFF
PRIDE	L{EE--∅/------1FFF=2FFF=3FFF=4FFF
PRIEST	O{EE--∅/------1FEE=2FFF=3FFF=4FFF
PRINCE	O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFE
PRINCIPAL	U<EE--∅/------1iEE=2iEE=3iEE=4iEEO=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFE
PRIORITY	L{EE--∅/------1EEE{2EEE{3EEE{4EEE
PRISON	O=iiud∅/frM--3-1EEE{2EEE{3EEE{4EEE
PROCESS	L{EE--∅/------1FEE=2FEE=3FEE=4FEE
PROFOUNDLY_DEAF	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
SCRATCH (v.1)	O{iF--∅/------1EFi{2EFi{3EFi{4EFiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SCRATCH (v.2)	O=iifrd∅/bm-2--1EFi<2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SCRATCH (v.4)	L{EE--∅/------1EEE{2FEE{3iEE{4EEEU<EE--∅/------1iEE=2iEE=3iEE=4iEE
(START FROM) SCRATCH (v.5)	L{EE--∅/------1FEE=2FEE=3FEE=4FEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SCREAM	O{EE--∅/------1Eii{2Eii{3Eii{4Eii
SCREWDRIVER 	O{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SCRIPT (v.1)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO{EE--∅/------1Eii=2Eii=3Eii=4EiiO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEO=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFF
SCRIPT (v.2)	O=EEtd∅/td1---1EFi<2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SCRUB	U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFF
SCULPTURE	L{EE--∅/------1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SEAL (v.1)	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
SEAL (v.1 alt.)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE<2FFF=3FFF=4FFF
SEAL (v.2)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SEAL (v.3)	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
SECRET	U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFF
SECRETARY (v.1)	O{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SEE (v.1)	O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFE
SEE (v.3)	U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFF
SEE (v.4)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
(SEE) SEEN BEFORE (v.5)	L{EE--∅/------1EEE{2FEE{3iEE{4EEE
(SEE) NOT SEEN  BEFORE (v.6)	L{EE--∅/------1EEE{2FEE{3iEE{4EEE
SEEM	L{EE--∅/------1FEE=2FEE=3FEE=4FEE
SELF-	L{EE--∅/------1FFF=2FFF=3FFF=4FFF
SELL	O{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEE
SENATE	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
SEND (v.1)	L{EE--∅/------1FEE=2FEE=3FEE=4FEEU<EE--∅/------1iEE=2iEE=3iEE=4iEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
SEND (v.2)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO{EE--∅/------1iEE{2iEE{3iEE{4iEE
SENSITIVE (v.1)	L{EE--∅/------1EEE{2FEE{3iEE{4EEE
SENSITIVE (v.3)	O{EE--∅/------1EEE{2FEE<3iEE{4EEEO{iifrd∅/frd-2--1EEE{2iiE<3iEE{4EEE
SENTENCE (v.1)	O{iitd∅/td1---1iii{2iEE{3EEE{4EEE
SEQUENCE	O{EE--∅/------1FEE=2FEE=3FFF=4FFFO{EEfrd∅/frd12--1FEE=2FEE=3FFF=4FFF
SERIOUS (v.1)	O=iifrd∅/bm-2--1FEE=2FFF=3FFF=4FFF
SERIOUS (v.2)	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEE
SERIOUS (v.3)	L{EE--∅/------1FFE=2FFE=3FFE<4EEE
SERVE (v.1)	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
SERVE (v.2)	L{EE--∅/------1EEE=2EEE=3EEE=4EEE------∅/------1----2----3----4---
SERVE (v.4)	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
SET UP	L{EE--∅/------1FFF=2FFF=3FFF=4FFFU<EE--∅/------1iEE=2iEE=3iEE=4iEE
SEVERAL	U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iiud∅/frM--3-1EEE{2EEE{3EEE{4EEE
SEW (v.1)	O{iitd∅/td1---1iii{2iEE{3EEE{4EEE
SEW (v.2)	O=EEtd∅/td1---1EFi<2FFF=3FFF=4FFFO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
SHAKE (v.1)	O{EE--∅/------1Eii=2Eii=3Eii=4Eii
SHAKE (v.2)	L{EE--∅/------1Eii=2Eii=3Eii=4Eii
SHAKE (v.3)	L{EE--∅/------1EEE{2EEE{3EEE{4EEE
SHAKE (v.4)	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
SHAKESPEARE	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO{EE--∅/------1EEE{2EEE{3EEE{4EEE
SHAME	L{EE--∅/------1FEE=2FEE=3FEE=4FEE
PROGRAM (v. 1)	O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
PROGRAM (v. 2)	L{EE--∅/------1FEE=2FEE=3FEE=4FEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
PROGRAM (v. 3)	O=EEud∅/frm-2--1iEE=2iEE=3iEE=4iEE
PROJECT	L{EE--∅/------1EEE=2EEE=3EEE=4EEEO=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEE
PROJECT (alt.)	O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFO{EE--∅/------1Eii=2Eii=3Eii=4EiiO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFF
PROMISE (v. 1)	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFO=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEEU<EE--∅/------1iEE=2iEE=3iEE=4iEE
PROMISE (v. 2)	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
PROMOTE (v. 1)	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
PROMOTE (v. 3)	L{EE--∅/------1FEE=2FEE=3FEE=4FEE
PROMOTE (v. 4)	O{iifrd∅/bd--3-1EFi{2EFi<3iii=4iiiL{EE--∅/------1EEE{2EEE{3EEE{4EEE
PROOF (v. 4)	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
PROOF (v. 4 alt.)	O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO{iitd∅/td12--1iii=2iii=3iii=4iiiO{iitd∅/td12--1iii=2iii=3iii=4iiiO{iitd∅/td1---1iii{2iEE{3EEE{4EEE
PROTECT	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
PROTEST	O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
PSYCHOLOGY	L{EE--∅/------1EEE=2EEE=3EEE=4EEEO{EE--∅/------1iEE=2iEE=3iEE=4iEE
PUBLIC	O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiO=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEEL{EE--∅/------1EEE<2FFF=3FFF=4FFFO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEO{EE--∅/------1Eii=2Eii=3Eii=4Eii
PULL	
PUMPKIN (v. 1)	O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEE
PUMPKIN (v. 2)	U<EE--∅/------1iEE=2iEE=3iEE=4iEEO{iFfrd∅/bd-2--1EEE{2iiF<3iEE{4EEEO{EE--∅/------1EEE{2FEE<3iEE{4EEE
PUMPKIN (v. 3)	L{EE--∅/------1Eii{2Eii{3Eii{4Eii
PUNISH	O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
PURPLE	O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFE
PUSH	L{EE--∅/------1EEE=2EEE=3EEE=4EEE
